budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
4000000.0,Fantasy,14517,en,7.758188,25-01-2005,866999.0,101.0,Mirrormask,6.6,102,Dave McKean
0.0,Fantasy Adventure,27551,en,1.631993,01-03-1987,0.0,87.0,The Barbarians,5.1,8,Ruggero Deodato
4000000.0,Drama,15059,en,2.866934,29-04-1999,0.0,106.0,The Loss of Sexual Innocence,5.2,9,Mike Figgis
4000000.0,Drama,157847,en,22.987897,11-04-2014,2365467.0,118.0,Joe,6.5,338,David Gordon Green
3000000.0,Crime Comedy Romance,25719,en,1.204941,22-08-1997,302204.0,109.0,Shooting Fish,7.0,23,Stefan Schwartz
1300000.0,Crime Drama Horror Thriller,48309,en,7.605291,04-03-1988,354704.0,102.0,Prison,6.7,27,Renny Harlin
1500000.0,Comedy,27723,en,2.855963,06-08-2000,0.0,95.0,Psycho Beach Party,6.0,26,Robert Lee King
0.0,Comedy Foreign,20468,en,0.502396,01-01-1999,0.0,87.0,The Big Tease,5.8,6,Kevin Allen
4000000.0,Drama,242575,en,1.771584,18-10-2013,0.0,119.0,"Guten Tag, Ramón",8.1,18,Jorge Ram\u00edrez Su\u00e1rez
9500000.0,Crime Drama Thriller,44945,en,21.230737,10-09-2010,120000.0,104.0,Trust,6.6,307,David Schwimmer
0.0,Comedy Crime,29122,en,0.068246,22-12-2000,0.0,103.0,An Everlasting Piece,6.0,1,Barry Levinson
0.0,Comedy Romance,125123,en,0.541652,24-06-1998,0.0,93.0,Among Giants,4.5,2,Sam Miller
16000000.0,Drama,111190,en,18.790221,03-04-2013,318982.0,100.0,Adore,6.1,291,Anne Fontaine
4000000.0,Drama Romance,133575,en,0.409089,16-07-1999,0.0,100.0,The Velocity of Gary,4.2,5,Dan Ireland
4000000.0,Drama,54580,es,3.663108,27-09-2002,146402.0,113.0,Mondays in the Sun,7.1,36,Fernando Le\u00f3n de Aranoa
650000.0,Drama Horror Action Thriller Science-Fiction,52015,en,12.496261,30-09-2010,33245.0,98.0,Stake Land,6.2,285,Jim Mickle
0.0,Drama,34941,en,0.596889,20-06-1997,0.0,92.0,The Last Time I Committed Suicide,6.7,7,Stephen T. Kay
0.0,Drama,227975,pt,2.611364,01-05-2014,0.0,106.0,Futuro Beach,6.4,31,Karim A\u00efnouz
4000000.0,Comedy Drama,60422,en,3.238466,18-11-2011,355688.0,119.0,Another Happy Day,6.2,37,Sam Levinson
4000000.0,Adventure Action Thriller Crime,81390,en,8.30723,09-04-2011,25345000.0,99.0,A Lonely Place to Die,6.2,157,Julian Gilbey
0.0,Comedy Fantasy Science-Fiction,10981,en,3.408955,09-09-2003,0.0,90.0,Nothing,5.8,38,Vincenzo Natali
0.0,Drama,225235,ru,1.876621,26-07-2013,4037782.0,120.0,The Geographer Drank His Globe Away,7.3,23,Aleksandr Veledinskiy
0.0,Drama Comedy History Music,14902,en,1.807571,09-11-1972,0.0,142.0,1776,7.1,20,Peter H. Hunt
3950000.0,Action Drama History,22301,en,8.484123,15-11-1930,8000000.0,127.0,Hell's Angels,6.1,19,James Whale
4000000.0,Comedy Drama Romance,20065,en,0.936232,30-04-2007,0.0,103.0,Purple Violets,5.7,9,Edward Burns
4000000.0,Horror,114635,en,1.390659,27-10-2012,0.0,78.0,The Helpers,4.1,8,Chris Stokes
4000000.0,Comedy Romance TV-Movie,158150,en,1.923514,21-07-2012,0.0,0.0,How to Fall in Love,5.2,20,Mark Griffiths
3900000.0,Drama History,874,en,9.541688,12-12-1966,28350000.0,120.0,A Man for All Seasons,7.5,89,Fred Zinnemann
3800000.0,Drama,10774,en,17.234745,01-11-1976,23689877.0,121.0,Network,7.7,381,Sidney Lumet
4000000.0,Drama Romance War,770,en,48.98255,15-12-1939,400176459.0,238.0,Gone with the Wind,7.7,970,Victor Fleming
0.0,Drama,266102,en,1.972668,03-07-2014,0.0,98.0,Desert Dancer,6.5,18,Richard Raymond
3800000.0,War Western,29715,en,3.490215,07-04-1965,14873.0,123.0,Major Dundee,6.2,38,Sam Peckinpah
3768785.0,Action Comedy Music Romance Western,25209,en,1.726175,17-05-1950,8000000.0,107.0,Annie Get Your Gun,7.3,22,George Sidney
967686.0,Comedy Crime Drama,37495,en,20.544999,07-05-2010,4270000.0,101.0,Four Lions,7.0,423,Chris Morris
0.0,Drama,29262,pt,0.389471,13-05-2005,0.0,115.0,The House of Sand,6.7,9,Andrucha Waddington
3500000.0,Drama Action Comedy Crime,34769,en,8.45342,12-09-2009,44462.0,101.0,Defendor,6.5,195,Peter Stebbings
3700000.0,Music Romance,35032,en,0.90522,11-06-1948,2956000.0,102.0,The Pirate,6.6,17,Vincente Minnelli
3800000.0,Drama Comedy Romance,5178,en,2.201678,11-09-2009,0.0,95.0,The Good Heart,6.0,21,Dagur K\u00e1ri
4000000.0,Comedy Drama,8618,en,3.771652,02-10-2006,13401952.0,109.0,The History Boys,6.6,66,Nicholas Hytner
3600000.0,Drama,3116,en,21.119209,25-05-1969,44785053.0,113.0,Midnight Cowboy,7.4,299,John Schlesinger
3500000.0,Comedy,9427,en,17.002623,13-08-1997,257850122.0,91.0,The Full Monty,6.8,363,Peter Cattaneo
3500000.0,Comedy,813,en,46.116885,02-07-1980,83453539.0,88.0,Airplane!,7.1,1074,Jerry Zucker
5000000.0,Thriller Adventure Action,352978,en,1.398981,30-08-2015,0.0,88.0,Chain of Command,5.3,11,Kevin Carraway
3500000.0,Comedy,10634,en,25.5748,26-04-1995,28215918.0,91.0,Friday,7.0,503,F. Gary Gray
3500000.0,Drama Action Crime,9516,en,3.418871,26-05-1993,27900000.0,97.0,Menace II Society,7.2,173,Albert Hughes
3500000.0,Horror,16288,en,10.729884,01-05-1987,14000000.0,92.0,Creepshow 2,5.9,129,Michael Gornick
3716946.0,Action Comedy Western,23330,en,2.676535,13-05-1970,5000000.0,121.0,The Ballad of Cable Hogue,6.9,47,Sam Peckinpah
3500000.0,Crime Drama,18900,en,7.821438,14-12-1967,13007551.0,134.0,In Cold Blood,7.4,82,Richard Brooks
3500000.0,Drama,27029,en,3.281509,18-06-1959,12800000.0,149.0,The Nun's Story,7.4,46,Fred Zinnemann
3500000.0,Action Drama Thriller Crime Mystery,26268,en,2.938973,23-02-1966,12000000.0,121.0,Harper,6.2,35,Jack Smight
3500000.0,Crime Drama Mystery Thriller,573,en,10.219942,25-05-1972,12600000.0,116.0,Frenzy,7.1,158,Alfred Hitchcock
3500000.0,Mystery Horror,310131,en,50.319662,19-02-2016,40423945.0,92.0,The Witch,6.3,1434,Robert Eggers
0.0,Action Comedy,40505,en,0.593068,27-05-1998,0.0,93.0,I Got the Hook Up,5.4,8,Michael Martin
3500000.0,Comedy Romance,11363,en,8.406025,26-08-1996,9482579.0,96.0,She's the One,5.7,70,Edward Burns
10000000.0,Drama,3033,en,5.588652,21-01-1998,6451628.0,105.0,Gods and Monsters,6.8,81,Bill Condon
2000000.0,Crime Drama Mystery Romance,25376,es,25.894065,13-08-2009,33965843.0,129.0,The Secret in Their Eyes,7.8,626,Juan Jos\u00e9 Campanella
0.0,Horror Thriller,22007,en,3.280081,16-10-2008,0.0,94.0,Train,4.8,36,Gideon Raff
3600000.0,Horror Comedy Fantasy,765,en,35.674774,13-03-1987,5923044.0,84.0,Evil Dead II,7.6,742,Sam Raimi
0.0,Action Comedy,10615,en,3.115754,29-06-2001,0.0,81.0,Pootie Tang,5.4,43,Louis C.K.
0.0,Drama Foreign,89540,es,0.015597,01-04-1999,0.0,105.0,The Other Conquest,5.4,4,Salvador Carrasco
3500000.0,Fantasy Horror,46146,nb,12.982319,29-10-2010,4159678.0,103.0,Troll Hunter,6.7,583,Andr\u00e9 \u00d8vredal
0.0,Comedy Romance,38007,en,0.595136,01-01-2006,0.0,104.0,Ira & Abby,5.8,9,Robert Cary
3500000.0,Comedy Drama,14256,en,3.643608,07-02-2006,113783.0,98.0,Winter Passing,6.7,28,Adam Rapp
0.0,Crime Action,370464,en,0.909067,08-01-2016,0.0,111.0,The Masked Saint,2.9,7,Warren P. Sonoda
3500000.0,Crime Drama Mystery Thriller,20055,en,1.348114,27-09-2008,0.0,98.0,The Betrayed,5.2,10,Amanda Gusack
0.0,Action Crime Comedy Thriller,224569,en,0.964802,16-09-1999,0.0,104.0,Taxman,2.0,1,Avi Nesher
0.0,Drama,395766,en,0.042346,29-04-2016,0.0,200.0,The Secret,0.0,0,Nick Murphy 
3500000.0,Horror Thriller Mystery,39303,en,1.271621,25-04-2009,0.0,96.0,02:13,4.6,10,Charles Adelman
3500000.0,Documentary,370662,en,1.618138,04-09-2015,0.0,100.0,Time to Choose,0.0,0,Charles Ferguson
3500000.0,Action Drama Thriller,256740,en,3.158056,04-03-2014,0.0,92.0,Wicked Blood,5.3,37,Mark Young
0.0,Drama,299145,en,3.230779,05-06-2015,0.0,86.0,Stranded,5.0,11,"Daniel Petrie, Jr."
3440000.0,Crime Mystery Thriller,241766,en,1.913302,06-01-2014,0.0,90.0,Lords of London,3.6,6,Antonio Simoncini
3400000.0,Comedy Music,12535,en,5.690619,25-12-1977,31063038.0,94.0,High Anxiety,6.5,84,Mel Brooks
8000000.0,Documentary Family,1667,fr,17.537154,26-01-2005,127392239.0,80.0,March of the Penguins,6.9,358,Luc Jacquet
3500000.0,Thriller Drama,50839,en,26.259389,28-09-2011,19504039.0,107.0,Margin Call,6.7,524,J.C. Chandor
0.0,Drama,86549,en,1.419431,09-06-2011,0.0,100.0,August,6.2,15,Eldar Rapaport
3000000.0,Comedy Drama,13973,en,11.637458,26-09-2008,3830137.0,92.0,Choke,6.0,127,Clark Gregg
3300000.0,Drama,244786,en,192.528841,10-10-2014,13092000.0,105.0,Whiplash,8.3,4254,Damien Chazelle
3300000.0,Drama Crime,598,pt,44.356711,05-02-2002,30641770.0,130.0,City of God,8.1,1814,Fernando Meirelles
600000.0,Comedy Drama,11129,en,4.859873,04-06-1999,4000000.0,99.0,Human Traffic,6.8,97,Justin Kerrigan
0.0,Mystery Drama Crime Thriller,13551,en,3.069605,07-11-2006,0.0,85.0,The Dead Girl,6.4,66,Karen Moncrieff
3800000.0,Drama,103663,da,21.826888,28-08-2012,16800000.0,115.0,The Hunt,7.9,927,Thomas Vinterberg
0.0,Drama Romance,12586,en,1.814802,09-09-2006,0.0,91.0,Bella,6.7,37,Alejandro Monteverde
3300000.0,Comedy,301748,en,2.964785,08-11-2014,45000.0,96.0,The Opposite Sex,4.1,9,Jonathan Silverman
2000000.0,Romance Drama,108346,en,0.11615,29-10-1999,7.0,92.0,Dreaming of Joseph Lees,8.0,1,Eric Styles
3200000.0,Horror Drama Mystery,805,en,26.180367,12-06-1968,33395426.0,136.0,Rosemary's Baby,7.5,863,Roman Polanski
3200000.0,Western,11697,en,11.735287,22-04-1962,8000000.0,123.0,The Man Who Shot Liberty Valance,7.4,265,John Ford
0.0,Drama Thriller Crime,436,es,3.027892,18-01-2004,0.0,101.0,Maria Full of Grace,6.9,101,Joshua Marston
3200000.0,Drama Romance Comedy,55347,en,11.933449,11-09-2010,5332926.0,105.0,Beginners,6.8,347,Mike Mills
2700000.0,Comedy,8469,en,17.332585,27-07-1978,141000000.0,109.0,Animal House,7.0,418,John Landis
2500000.0,Adventure Action Thriller,658,en,47.812466,17-09-1964,124881062.0,110.0,Goldfinger,7.2,987,Guy Hamilton
3180000.0,Drama Family Fantasy,1585,en,42.868495,20-12-1946,9644124.0,130.0,It's a Wonderful Life,8.0,1076,Frank Capra
4000000.0,Drama Crime,627,en,63.513324,23-02-1996,16491080.0,93.0,Trainspotting,7.8,2655,Danny Boyle
0.0,Comedy,23618,en,1.918959,18-08-2000,0.0,115.0,The Original Kings of Comedy,6.3,15,Spike Lee
3000000.0,Horror Thriller,41436,en,22.789649,20-10-2010,177512032.0,91.0,Paranormal Activity 2,5.7,722,Tod Williams
4000000.0,Documentary,1430,en,11.414843,09-10-2002,35564473.0,120.0,Bowling for Columbine,7.3,453,Michael Moore
3000000.0,Horror,10014,en,21.607228,31-10-1985,29999213.0,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,Jack Sholder
3000000.0,Drama Romance,11257,en,7.961559,13-12-1985,20966644.0,117.0,A Room with a View,6.9,156,James Ivory
3000000.0,Science-Fiction Horror Thriller,158015,en,54.403033,31-05-2013,89328627.0,86.0,The Purge,6.0,2428,James DeMonaco
3000000.0,Horror Thriller Mystery,82507,en,41.045084,29-03-2012,77712439.0,110.0,Sinister,6.7,1573,Scott Derrickson
3000000.0,Comedy,20337,en,0.295226,01-08-2002,19184015.0,113.0,Martin Lawrence Live: Runteldat,5.0,1,Martin Lawrence
3000000.0,Drama Romance,261,en,16.553594,17-02-1958,17570324.0,108.0,Cat on a Hot Tin Roof,7.6,165,Richard Brooks
3000000.0,Adventure Science-Fiction Mystery,1685,en,24.393296,01-05-1970,18999718.0,95.0,Beneath the Planet of the Apes,6.2,361,Ted Post
3000000.0,Comedy Family Drama,20737,en,11.241802,01-08-1997,23144499.0,98.0,Air Bud,5.3,106,Charles Martin Smith
16000000.0,Adventure Fantasy Animation Action Family,10991,ja,9.18885,08-07-2000,68411275.0,93.0,Pokémon: Spell of the Unknown,5.9,137,Michael Haigney
3000000.0,Horror Mystery Thriller,10225,en,11.158167,01-08-1986,19472057.0,86.0,Friday the 13th Part VI: Jason Lives,5.7,216,Tom McLoughlin
3000000.0,Drama History War,826,en,23.109959,02-10-1957,33300000.0,161.0,The Bridge on the River Kwai,7.7,542,David Lean
3000000.0,Comedy Family Science-Fiction,34086,en,1.586598,27-04-1990,15369573.0,100.0,Spaced Invaders,4.7,25,Patrick Read Johnson
2000000.0,Comedy Crime Thriller,5854,en,3.832858,09-04-1976,7900000.0,121.0,Family Plot,6.7,86,Alfred Hitchcock
3000000.0,Comedy Drama Romance,284,en,22.889294,15-06-1960,25000000.0,125.0,The Apartment,8.1,483,Billy Wilder
3000000.0,Fantasy Horror Thriller,10285,en,10.341982,13-08-1993,15938065.0,87.0,Jason Goes to Hell: The Final Friday,4.2,193,Adam Marcus
3000000.0,Mystery Thriller,5780,en,7.924982,13-07-1966,13000000.0,128.0,Torn Curtain,6.4,120,Alfred Hitchcock
3000000.0,Comedy Documentary Music,292,en,1.697846,12-09-2005,11718595.0,100.0,Dave Chappelle's Block Party,6.4,28,Michel Gondry
3000000.0,Drama Music Romance,29463,en,0.720091,25-10-1985,0.0,97.0,Krush Groove,7.0,11,Michael Schultz
0.0,Action Comedy Crime,18065,en,2.747402,06-02-2009,0.0,84.0,Next Day Air,5.3,36,Benny Boom
3000000.0,Drama,22013,en,6.734965,19-06-1960,10400000.0,146.0,Elmer Gantry,7.3,41,Richard Brooks
3000000.0,Drama History,821,en,13.338539,01-12-1961,10000000.0,186.0,Judgment at Nuremberg,7.6,155,Stanley Kramer
0.0,Comedy Romance,53862,en,0.185373,12-05-1999,9016377.0,94.0,Trippin',4.5,4,David Raynr
3000000.0,Western,3089,en,5.344815,26-08-1948,9012000.0,133.0,Red River,7.3,82,Howard Hawks
0.0,Comedy Romance,30139,en,0.982624,01-01-2006,0.0,99.0,Phat Girlz,3.7,10,Nnegest Likk\u00e9
3000000.0,Romance Drama,132344,en,23.299907,05-04-2013,11176469.0,108.0,Before Midnight,7.4,568,Richard Linklater
3000000.0,Action Horror Science-Fiction Thriller,15158,en,5.003615,08-07-1988,7282851.0,97.0,Phantasm II,6.3,94,Don Coscarelli
3000000.0,Drama,44634,en,0.019984,30-09-2004,6804016.0,94.0,Woman Thou Art Loosed,5.0,3,Michael Schultz
0.0,Comedy Drama,30309,en,1.026243,01-01-2002,0.0,86.0,Real Women Have Curves,5.8,19,Patricia Cardoso
0.0,Drama Foreign Romance,7509,en,2.787375,08-09-2005,10422387.0,115.0,Water,6.8,34,Deepa Mehta
3800000.0,Comedy,10557,en,3.667372,14-05-1999,28200000.0,97.0,East Is East,6.5,59,Damien O'Donnell
3000000.0,Comedy Romance,23531,en,2.144354,01-09-2000,0.0,82.0,Whipped,3.1,11,Peter M. Cohen
3000000.0,Drama History Romance,28005,en,3.937939,11-09-1996,4109095.0,117.0,Kama Sutra - A Tale of Love,5.7,35,Mira Nair
3000000.0,Family Fantasy,252,en,23.981601,29-06-1971,4000000.0,100.0,Willy Wonka & the Chocolate Factory,7.4,798,Mel Stuart
0.0,Fantasy Horror Science-Fiction,24126,en,3.107149,01-05-1993,0.0,98.0,Warlock: The Armageddon,5.2,38,Anthony Hickox
3000000.0,Comedy,18892,en,4.337685,30-01-1999,3076820.0,87.0,Jawbreaker,5.9,90,Darren Stein
2962051.0,Drama History,549,en,3.636634,09-08-1996,3011195.0,108.0,Basquiat,6.6,94,Julian Schnabel
3000000.0,Crime Drama,868,af,2.504169,18-08-2005,9879971.0,94.0,Tsotsi,6.9,94,Gavin Hood
3000000.0,Comedy Drama,10683,en,10.757539,16-10-1998,2807390.0,139.0,Happiness,7.4,194,Todd Solondz
0.0,Comedy Documentary,17995,en,1.580027,04-04-2003,0.0,89.0,DysFunktional Family,6.1,4,George Gallo
2800000.0,Comedy Horror,246403,en,15.754614,19-09-2014,1826705.0,102.0,Tusk,5.1,366,Kevin Smith
3000000.0,Drama Thriller Mystery Action,670,ko,56.76349,01-01-2003,14980005.0,120.0,Oldboy,8.0,1945,Park Chan-wook
0.0,Action Drama Family Thriller,35691,en,3.644872,09-04-2010,0.0,110.0,Letters to God,6.5,37,David Nixon
3000000.0,Action Comedy Thriller,49010,en,16.900433,06-05-2011,748453.0,86.0,Hobo with a Shotgun,5.7,211,Jason Eisener
3000000.0,Action Comedy,317930,es,1.569246,31-03-2016,0.0,101.0,Compadres,5.2,17,Enrique Begn\u00e9
0.0,TV-Movie Action Drama Family,22488,en,1.128559,06-10-2006,0.0,87.0,Love's Abiding Joy,5.8,12,Michael Landon Jr.
3000000.0,Drama,24469,en,12.68672,14-05-2009,2357852.0,123.0,Fish Tank,6.9,250,Andrea Arnold
0.0,Comedy Romance,82533,en,3.750338,06-04-2012,0.0,99.0,Damsels in Distress,5.6,67,Whit Stillman
0.0,Horror Science-Fiction Thriller,50942,en,2.857848,17-05-1998,0.0,176.0,Creature,4.0,21,Stuart Gillard
3000000.0,Comedy Romance,84174,en,20.95282,06-08-2012,11947954.0,87.0,Bachelorette,5.3,444,Leslye Headland
0.0,Drama Music Family,34099,en,0.18094,25-04-2004,0.0,120.0,Brave New Girl,3.7,3,Bobby Roth
0.0,Comedy,79940,en,1.75311,02-03-2012,0.0,94.0,Tim and Eric's Billion Dollar Movie,5.2,34,Tim Heidecker
2700000.0,Comedy Drama,342,de,3.120747,02-09-2004,0.0,98.0,Summer Storm,6.7,59,Marco Kreuzpaintner
0.0,War Drama History,281230,en,0.384496,01-01-2014,0.0,0.0,Fort McCoy,6.3,2,Michael Worth
0.0,Horror Thriller,38033,en,2.504156,01-10-2010,0.0,96.0,Chain Letter,3.9,37,Deon Taylor
3000000.0,Drama Comedy,100975,en,0.431332,21-10-1999,0.0,97.0,Just Looking,5.8,5,Jason Alexander
3000000.0,Science-Fiction,38541,en,11.882563,13-03-2011,22000.0,112.0,The Divide,5.7,197,Xavier Gens
3000000.0,Thriller Horror,234212,en,12.564554,12-02-2015,3387000.0,83.0,Demonic,4.9,148,Will Canon
0.0,Comedy,27404,en,0.68822,04-03-2005,0.0,80.0,My Big Fat Independent Movie,3.0,5,Philip Zlotorynski
0.0,Comedy Family,170480,en,0.194848,15-06-2010,0.0,90.0,The Deported,0.0,0,Lance Kawas
0.0,Drama,71866,en,2.015525,14-09-2009,0.0,96.0,Tanner Hall,5.4,32,Francesca Gregorini
3000000.0,Action Drama Thriller,192210,en,2.680629,12-04-2013,0.0,85.0,Open Road,5.2,18,M\u00e1rcio Garcia
0.0,Comedy,157058,en,1.737032,14-01-2013,0.0,80.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28,Craig Moss
2500000.0,Action Crime Drama Thriller,26039,en,5.164423,30-08-1967,3200000.0,92.0,Point Blank,7.1,95,John Boorman
3.0,Drama Comedy,79587,en,0.008263,15-01-2009,0.0,100.0,Four Single Fathers,0.0,0,Paolo Monico
0.0,Thriller,176077,en,1.998826,11-03-2013,0.0,88.0,Enter the Dangerous Mind,4.8,14,Youssef Delara
3000000.0,Mystery Thriller,260947,en,1.968679,04-04-2014,0.0,95.0,Something Wicked,4.6,16,Darin Scott
3000000.0,Thriller,342502,en,1.141463,07-08-2015,0.0,79.0,AWOL-72,2.8,10,Christian Sesma
0.0,,191229,en,0.214704,01-04-1988,0.0,88.0,Iguana,6.0,1,Monte Hellman
3200000.0,Action Crime Thriller,43213,en,1.034844,10-10-2009,0.0,95.0,Chicago Overcoat,6.1,5,Brian Caunter
0.0,Comedy Drama Romance,44594,en,1.975941,13-03-2010,0.0,95.0,Barry Munday,6.3,22,Chris D'Arienzo
2900000.0,Drama,666,pt,5.928937,16-01-1998,5596708.0,113.0,Central Station,7.6,126,Walter Salles
2900000.0,Comedy Drama,248,en,3.370225,18-12-1961,5000000.0,136.0,Pocketful of Miracles,7.3,25,Frank Capra
0.0,Comedy Drama Romance,55831,en,0.18887,05-08-2005,0.0,105.0,Boynton Beach Club,6.8,3,
3000000.0,Thriller Mystery Drama Horror,351043,en,3.077885,14-08-2015,0.0,90.0,Amnesiac,4.1,52,Michael Polish
3000000.0,Documentary,43942,en,1.781462,01-10-2010,103735.0,93.0,Freakonomics,6.6,36,Heidi Ewing
2902660.0,Romance Comedy Drama,66942,en,1.35088,19-08-2011,0.0,93.0,Griff the Invisible,6.1,34,Leon Ford
0.0,Thriller Action Horror,356483,en,0.687656,16-10-2015,0.0,89.0,Unnatural,4.3,12,Hank Braxtan
8000000.0,Drama,10476,en,6.39503,22-07-2005,23563727.0,116.0,Hustle & Flow,6.9,99,Craig Brewer
2883848.0,Comedy Romance,239,en,39.30982,18-03-1959,25000000.0,122.0,Some Like It Hot,8.0,808,Billy Wilder
2800000.0,Horror Thriller,10281,en,9.070842,13-05-1988,19170001.0,88.0,Friday the 13th Part VII: The New Blood,5.3,192,John Carl Buechler
2777000.0,Adventure Family Fantasy,630,en,67.417542,15-08-1939,33754967.0,102.0,The Wizard of Oz,7.4,1642,Victor Fleming
2800000.0,Comedy Science-Fiction,3034,en,36.444894,15-12-1974,86273333.0,106.0,Young Frankenstein,7.7,854,Mel Brooks
2000000.0,Horror Action Science-Fiction,13025,en,15.351412,08-09-2007,5364858.0,95.0,Diary of the Dead,5.4,190,George A. Romero
0.0,Comedy Drama Romance,21461,en,2.436019,01-01-2006,0.0,144.0,Lage Raho Munna Bhai,7.6,44,Rajkumar Hirani
0.0,Drama,55306,en,0.93392,13-06-1997,0.0,112.0,Ulee's Gold,6.5,19,Victor Nunez
2700000.0,Adventure Family,17264,en,11.35972,17-10-1979,37799643.0,118.0,The Black Stallion,7.0,59,Carroll Ballard
0.0,,346081,en,0.296981,26-06-2015,0.0,0.0,Sardaarji,9.5,2,Rohit Jugraj
0.0,Action Adventure Animation Comedy Science-Fiction,16016,en,1.776624,26-09-2008,0.0,90.0,Journey to Saturn,4.9,10,Kresten Vestbjerg Andersen
2686000.0,Adventure Comedy Romance,15875,en,1.897263,12-06-1963,6600000.0,109.0,Donovan's Reef,6.0,30,John Ford
0.0,Comedy Drama,5900,nl,0.144031,21-03-1996,0.0,103.0,The Dress,7.0,3,Alex van Warmerdam
2627000.0,Drama Romance War,43306,en,0.531444,01-03-1944,5363000.0,120.0,A Guy Named Joe,6.0,8,Victor Fleming
2600000.0,Western Comedy,11072,en,22.793929,07-02-1974,119500000.0,93.0,Blazing Saddles,7.2,609,Mel Brooks
2600000.0,Horror Thriller,9730,en,14.013414,13-04-1984,32980880.0,91.0,Friday the 13th: The Final Chapter,5.9,237,Joseph Zito
2159280.0,Drama,209274,pl,13.265432,25-10-2013,10700000.0,80.0,Ida,7.1,260,Pawe\u0142 Pawlikowski
0.0,Comedy,14137,en,1.73892,15-09-2006,0.0,86.0,Beer League,5.3,22,Frank Sebastiano
2600000.0,Documentary,291,en,0.895946,09-07-2004,3166000.0,105.0,Riding Giants,7.6,23,Stacy Peralta
2600000.0,Science-Fiction Thriller,14139,es,19.02965,20-09-2007,553198.0,92.0,Timecrimes,7.0,308,Nacho Vigalondo
0.0,Action Adventure Comedy Drama Foreign,33106,zh,0.406645,20-01-2009,0.0,99.0,Silver Medalist,7.4,13,Ning Hao
2600000.0,Horror Thriller,8875,en,3.687574,07-12-2007,0.0,97.0,Timber Falls,5.2,38,Tony Giglio
2540800.0,Comedy Music Romance,872,en,36.556954,10-04-1952,7200000.0,103.0,Singin' in the Rain,7.8,727,Stanley Donen
0.0,Documentary,72914,en,0.545825,16-04-2010,0.0,97.0,"Fat, Sick & Nearly Dead",7.1,47,Joe Cross
2500000.0,Comedy Horror,139038,en,18.661541,11-01-2013,60141683.0,86.0,A Haunted House,5.4,516,Michael Tiddes
2500000.0,Documentary,126509,en,0.973582,13-07-2012,33400000.0,87.0,2016: Obama's America,4.6,19,John Sullivan
2500000.0,Horror Mystery Science-Fiction,10676,en,12.030456,22-10-1982,14400000.0,98.0,Halloween III: Season of the Witch,5.0,229,Tommy Lee Wallace
2500000.0,Action Science-Fiction,1687,en,18.30961,20-05-1971,12348905.0,98.0,Escape from the Planet of the Apes,6.3,264,Don Taylor
2500000.0,Action Drama Western,24748,en,6.82919,29-05-1963,10000000.0,112.0,Hud,7.5,66,Martin Ritt
2500000.0,Comedy Drama Romance,401,en,30.583959,28-07-2004,26781723.0,102.0,Garden State,7.1,618,Zach Braff
2500000.0,Drama Romance,76,en,23.672571,27-01-1995,5535405.0,105.0,Before Sunrise,7.7,959,Richard Linklater
0.0,Horror Mystery Thriller,50538,fr,0.205034,03-10-2003,0.0,100.0,Evil Words,6.9,8,\u00c9ric Tessier
0.0,Comedy Romance,19316,en,2.487255,12-09-2004,0.0,91.0,Saving Face,6.8,32,Alice Wu
